start_date;trunk;prefix;mobile;country;tariff;blocked;seconds_allowed;description;cli_a
2022-03-02 10:15:57.281132;WAVECREST;9184170;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184178;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184179;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184180;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184188;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184189;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184190;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184198;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184199;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184220;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184228;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184229;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184240;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184248;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184249;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184250;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184258;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184259;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184260;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184268;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184269;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;918428;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184400;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184408;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184409;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184410;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184418;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184419;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184420;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;918449;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184588;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184589;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184610;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184618;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184619;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184620;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184628;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184629;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184630;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184638;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184639;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184640;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184648;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184649;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184650;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184658;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184659;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184660;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184668;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184669;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184749;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184750;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184758;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184759;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184760;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184768;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184769;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184770;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184778;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184779;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184780;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184788;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184789;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184790;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184798;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184799;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184810;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184818;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184819;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184820;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184948;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184949;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184950;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184958;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184959;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184960;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184968;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184969;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184970;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184978;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184979;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184980;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184988;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184989;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184990;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184998;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9184999;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185010;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185018;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185019;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185020;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185028;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185029;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185030;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185038;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185039;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185040;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185048;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185049;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185050;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185058;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185059;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185060;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185068;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185069;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185100;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185108;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185109;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185120;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185128;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185129;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185130;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185138;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185139;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185140;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185148;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185149;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185150;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185158;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185159;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185358;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185359;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185360;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185368;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185369;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185370;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185378;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185379;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185380;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185388;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185468;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185469;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185480;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185488;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185489;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185490;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185498;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185499;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185500;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185508;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185729;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185730;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185738;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185739;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185760;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185768;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185769;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185770;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185778;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185779;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185780;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185788;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185789;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185790;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185798;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185799;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185810;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185818;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185819;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9185820;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;91860;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;918651;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;918652;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186789;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186800;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186808;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186809;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186810;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186818;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186819;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186820;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186828;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186829;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186830;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186838;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186839;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186840;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186848;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186849;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186850;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186858;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186859;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186890;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186898;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186899;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186910;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186918;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186919;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186920;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186928;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186929;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186930;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9186938;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187178;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187179;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187180;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187188;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187189;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187190;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187198;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187199;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187200;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187208;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;918722;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187250;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187258;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187259;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;918726;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187270;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187278;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187279;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187280;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187288;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187289;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187290;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187398;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187399;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187400;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187408;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187409;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187410;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187418;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187419;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187420;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187428;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187429;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187430;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187438;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187439;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187440;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187448;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187449;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187450;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187458;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187459;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187460;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187468;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187469;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187470;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187478;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187479;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187480;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187488;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187489;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9187490;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;918750;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;918805;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;918808;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;918828;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;918872;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;918873;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;918888;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;918889;Y;IN;0.0069;N;Y;India - Mobile - Idea;
2022-03-02 10:15:57.281132;WAVECREST;9189320;Y;IN;0.0069;N;Y;India - Mobile - Idea;
